##################### Startup Complete ######################{"device_name": "ECE362CarTeam07",#  "pid": [0.405000,0.070000,0.000000]#}#{"csv": "time (ms), bus_voltage (mV), shunt_voltage (V), load_voltage (V), total_current (mA), power (mW), arrowX (px), steering (degrees?)
24155, 8.088, 75.460, 8.163, 750.200, 6076.000, 0.000, 1073494928, 0
24223, 8.104, 75.300, 8.179, 759.100, 6042.000, 0.000, 1073494928, 0
24291, 8.108, 74.770, 8.183, 748.700, 6058.000, 0.000, 1073494928, 0
24359, 8.096, 76.410, 8.172, 732.200, 5932.000, 0.000, 1073494928, 0
24427, 8.096, 76.530, 8.173, 748.300, 6058.000, 0.000, 1073494928, 0
24495, 8.096, 73.720, 8.170, 749.200, 6252.000, 0.000, 1073494928, 0
24563, 8.100, 71.960, 8.172, 737.900, 5974.000, 0.000, 1073494928, 0
24631, 8.104, 76.260, 8.180, 719.800, 5832.000, 0.000, 1073494928, 0
24699, 8.104, 73.510, 8.178, 719.700, 5932.000, 0.000, 1073494928, 0
24767, 8.092, 72.560, 8.165, 757.700, 6102.000, 0.000, 1073494928, 0
24835, 8.108, 72.670, 8.181, 751.700, 6082.000, 0.000, 1073494928, 0
24903, 8.092, 77.340, 8.169, 751.600, 6086.000, 0.000, 1073494928, 0
24971, 8.096, 76.560, 8.173, 760.000, 6138.000, 0.000, 1073494928, 0
25039, 8.144, 61.700, 8.206, 618.900, 5010.000, 0.000, 1073494928, 0
25107, 8.144, 57.870, 8.202, 627.100, 5102.000, 0.000, 1073494928, 0
25175, 8.136, 62.010, 8.198, 603.300, 4912.000, 0.000, 1073494928, 0
25243, 8.140, 61.800, 8.202, 621.800, 4962.000, 0.000, 1073494928, 0
25311, 8.136, 59.760, 8.196, 610.500, 4970.000, 0.000, 1073494928, 0
25379, 8.080, 76.280, 8.156, 800.600, 6482.000, 0.000, 1073494928, 0
25447, 8.092, 73.620, 8.166, 791.000, 6396.000, 0.000, 1073494928, 0
25515, 8.096, 73.460, 8.169, 759.300, 6092.000, 0.000, 1073494928, 0
25583, 8.092, 75.110, 8.167, 754.900, 6104.000, 0.000, 1073494928, 0
25651, 8.096, 75.630, 8.172, 760.600, 6154.000, 0.000, 1073494928, 0
25719, 8.088, 74.570, 8.163, 767.200, 6210.000, 0.000, 1073494928, 0
25787, 8.092, 75.900, 8.168, 778.400, 6000.000, 0.000, 1073494928, 0
25855, 8.092, 76.190, 8.168, 735.800, 5954.000, 0.000, 1073494928, 0
25923, 8.104, 73.350, 8.177, 763.500, 6186.000, 0.000, 1073494928, 0
25991, 8.088, 76.430, 8.164, 771.500, 6484.000, 0.000, 1073494928, 0
26059, 8.096, 72.750, 8.169, 727.600, 5986.000, 0.000, 1073494928, 0
26127, 8.092, 73.950, 8.166, 748.700, 6062.000, 0.000, 1073494928, 0
26195, 8.092, 72.630, 8.165, 719.900, 5826.000, 0.000, 1073494928, 0
26263, 8.096, 75.280, 8.171, 756.800, 6042.000, 0.000, 1073494928, 0
26331, 8.088, 76.210, 8.164, 768.100, 6094.000, 0.000, 1073494928, 0
26399, 8.100, 72.170, 8.172, 722.200, 5856.000, 0.000, 1073494928, 0
26467, 8.096, 75.430, 8.171, 785.400, 6354.000, 0.000, 1073494928, 0
26535, 8.092, 75.510, 8.168, 751.500, 6102.000, 0.000, 1073494928, 0
26603, 8.092, 69.780, 8.162, 750.000, 6004.000, 0.000, 1073494928, 0
26671, 8.108, 70.550, 8.179, 737.400, 5964.000, 0.000, 1073494928, 0
26739, 8.132, 59.980, 8.192, 603.100, 4912.000, 0.000, 1073494928, 0
26807, 8.140, 61.680, 8.202, 616.500, 5070.000, 0.000, 1073494928, 0
26875, 8.144, 60.140, 8.204, 621.900, 5060.000, 0.000, 1073494928, 0
26943, 8.140, 63.120, 8.203, 633.800, 5158.000, 0.000, 1073494928, 0
27011, 8.124, 63.920, 8.188, 619.500, 5036.000, 0.000, 1073494928, 0
27079, 8.128, 62.340, 8.190, 630.700, 5198.000, 0.000, 1073494928, 0
27147, 8.132, 62.890, 8.195, 618.900, 5030.000, 0.000, 1073494928, 0
27215, 8.136, 63.630, 8.200, 607.800, 4952.000, 0.000, 1073494928, 0
27283, 8.128, 62.350, 8.190, 655.300, 5324.000, 0.000, 1073494928, 0
27351, 8.128, 63.020, 8.191, 646.000, 5174.000, 0.000, 1073494928, 0
27419, 8.124, 64.950, 8.189, 653.500, 5316.000, 0.000, 1073494928, 0
27487, 8.128, 61.910, 8.190, 649.400, 5282.000, 0.000, 1073494928, 0
27555, 8.128, 64.490, 8.192, 640.500, 5442.000, 0.000, 1073494928, 0
27623, 8.128, 63.260, 8.191, 611.700, 5216.000, 0.000, 1073494928, 0
27691, 8.120, 67.090, 8.187, 669.700, 5440.000, 0.000, 1073494928, 0
27759, 8.132, 63.740, 8.196, 646.200, 5252.000, 0.000, 1073494928, 0
27827, 8.124, 66.190, 8.190, 662.200, 5396.000, 0.000, 1073494928, 0
27895, 8.116, 70.600, 8.187, 692.200, 5596.000, 0.000, 1073494928, 0
27963, 8.120, 65.680, 8.186, 633.800, 5148.000, 0.000, 1073494928, 0
28031, 8.132, 65.700, 8.198, 664.800, 5406.000, 0.000, 1073494928, 0
28099, 8.124, 65.650, 8.190, 657.000, 5220.000, 0.000, 1073494928, 0
28167, 8.124, 65.310, 8.189, 667.600, 5440.000, 0.000, 1073494928, 0
28235, 8.028, 85.360, 8.113, 854.300, 6868.000, 0.000, 1073494928, 0
28303, 8.016, 91.980, 8.108, 922.100, 7392.000, 0.000, 1073494928, 0
28371, 8.128, 63.500, 8.192, 665.300, 5388.000, 0.000, 1073494928, 0
28439, 8.112, 65.460, 8.177, 685.800, 5570.000, 0.000, 1073494928, 0
28507, 8.112, 67.560, 8.180, 654.900, 5316.000, 0.000, 1073494928, 0
28575, 8.116, 68.420, 8.184, 683.300, 5544.000, 0.000, 1073494928, 0
28643, 8.112, 67.610, 8.180, 688.400, 5522.000, 0.000, 1073494928, 0
28711, 8.112, 67.260, 8.179, 683.700, 5554.000, 0.000, 1073494928, 0
28779, 8.116, 69.020, 8.185, 684.700, 5554.000, 0.000, 1073494928, 0
28847, 8.132, 66.690, 8.199, 652.500, 5306.000, 0.000, 1073494928, 0
28915, 8.116, 66.980, 8.183, 658.600, 5524.000, 0.000, 1073494928, 0
28983, 8.120, 65.430, 8.185, 668.800, 5426.000, 0.000, 1073494928, 0
29051, 8.120, 65.380, 8.185, 684.100, 5550.000, 0.000, 1073494928, 0
29119, 8.120, 67.000, 8.187, 646.000, 5246.000, 0.000, 1073494928, 0
29187, 8.060, 84.020, 8.144, 811.400, 6828.000, 0.000, 1073494928, 0
29255, 8.064, 82.320, 8.146, 836.100, 6748.000, 0.000, 1073494928, 0
29323, 8.080, 81.000, 8.161, 819.200, 6610.000, 0.000, 1073494928, 0
29391, 8.072, 79.110, 8.151, 777.000, 6384.000, 0.000, 1073494928, 0
29459, 8.080, 77.350, 8.157, 754.900, 6420.000, 0.000, 1073494928, 0
29527, 8.080, 78.740, 8.159, 775.800, 6276.000, 0.000, 1073494928, 0
29595, 8.080, 78.040, 8.158, 775.700, 6272.000, 0.000, 1073494928, 0
29663, 8.088, 76.120, 8.164, 789.000, 5934.000, 0.000, 1073494928, 0
29731, 8.080, 77.200, 8.157, 760.400, 6150.000, 0.000, 1073494928, 0
29799, 8.080, 78.000, 8.158, 769.800, 6230.000, 0.000, 1073494928, 0
29867, 8.080, 77.780, 8.158, 782.400, 6328.000, 0.000, 1073494928, 0
29935, 8.088, 75.890, 8.164, 748.500, 6004.000, 0.000, 1073494928, 0
30003, 8.088, 75.160, 8.163, 776.800, 5862.000, 0.000, 1073494928, 0
30071, 8.088, 74.110, 8.162, 768.700, 6220.000, 0.000, 1073494928, 0
30139, 8.084, 78.240, 8.162, 722.300, 5850.000, 0.000, 1073494928, 0
30207, 8.132, 62.280, 8.194, 625.100, 5060.000, 0.000, 1073494928, 0
30275, 8.136, 61.380, 8.197, 602.900, 4896.000, 0.000, 1073494928, 0
30343, 8.132, 58.570, 8.191, 632.700, 5148.000, 0.000, 1073494928, 0
30411, 8.132, 64.300, 8.196, 629.400, 5126.000, 0.000, 1073494928, 0
30479, 8.124, 63.560, 8.188, 641.700, 5242.000, 0.000, 1073494928, 0
30547, 8.120, 64.150, 8.184, 636.100, 5170.000, 0.000, 1073494928, 0
30615, 8.120, 65.460, 8.185, 639.600, 5198.000, 0.000, 1073494928, 0
