##################### Startup Complete ######################{"device_name": "ECE362CarTeam07",#  "pid": [0.405000,0.070000,0.000000]#}#{"csv": "time (ms), bus_voltage (mV), shunt_voltage (V), load_voltage (V), total_current (mA), power (mW), arrowX
30060, 8.116, 58.740, 8.175, 637.200, 5158.000, 1.788, 1073494928
30131, 8.120, 62.780, 8.183, 627.700, 5234.000, 1.788, 1073494928
30203, 8.100, 65.590, 8.166, 648.200, 5338.000, 1.788, 1073494928
30275, 8.100, 66.670, 8.167, 678.500, 5380.000, 1.788, 1073494928
30347, 8.100, 67.300, 8.167, 682.600, 5442.000, 1.788, 1073494928
30420, 8.112, 64.840, 8.177, 646.400, 5056.000, 1.788, 1073494928
30491, 8.100, 66.870, 8.167, 670.900, 5508.000, 1.788, 1073494928
30563, 8.044, 81.540, 8.126, 825.300, 6590.000, 1.788, 1073494928
30635, 8.052, 80.090, 8.132, 814.000, 6494.000, 1.788, 1073494928
30707, 8.052, 78.920, 8.131, 771.900, 6328.000, 1.788, 1073494928
30779, 8.068, 78.140, 8.146, 786.700, 6354.000, 1.788, 1073494928
30851, 8.072, 77.520, 8.150, 771.300, 5996.000, 1.788, 1073494928
30923, 8.072, 73.620, 8.146, 741.000, 6334.000, 1.788, 1073494928
30995, 8.060, 77.400, 8.137, 799.600, 6394.000, 1.788, 1073494928
31067, 8.060, 78.840, 8.139, 792.300, 6216.000, 1.788, 1073494928
31139, 8.064, 77.090, 8.141, 778.900, 6590.000, 1.788, 1073494928
31211, 8.064, 74.580, 8.139, 761.200, 6186.000, 1.788, 1073494928
31283, 8.072, 75.460, 8.147, 770.500, 5938.000, 1.788, 1073494928
31355, 8.068, 75.970, 8.144, 764.700, 5908.000, 1.788, 1073494928
31427, 8.068, 76.700, 8.145, 780.300, 6302.000, 1.788, 1073494928
31500, 8.076, 75.880, 8.152, 767.900, 6200.000, 1.788, 1073494928
31571, 8.064, 76.850, 8.141, 774.700, 6248.000, 1.788, 1073494928
